timestamp,sigla,tipo_pagina,url,status,detalhes
2026-09-01T22:15:18.213070,UFMS,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_centro_oeste/mato_grosso_do_sul/ufms/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:18.303828,UFMS,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_centro_oeste/mato_grosso_do_sul/ufms/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:18.706626,UFRPE,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:18.795027,UFRPE,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:19.716685,UFRPE,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:19.798838,UFRPE,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:20.789395,UFRPE,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:20.869069,UFRPE,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:22.237786,UFRPE,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:22.321274,UFRPE,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/pernambuco/ufrpe/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:22.705468,UFRR,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:22.788320,UFRR,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:23.704162,UFRR,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:23.777550,UFRR,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:24.698776,UFRR,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:24.790129,UFRR,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:25.996282,UFRR,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:26.069145,UFRR,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_norte/roraima/ufrr/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:26.493210,UFS,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:26.575313,UFS,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:27.630805,UFS,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:27.722010,UFS,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:28.778173,UFS,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:28.859869,UFS,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:30.020212,UFS,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:30.093968,UFS,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/sergipe/ufs/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:30.469343,UFSB,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:30.542415,UFSB,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:31.698238,UFSB,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:31.781069,UFSB,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:32.799134,UFSB,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:32.876166,UFSB,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:33.766841,UFSB,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:33.841292,UFSB,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_nordeste/bahia/ufsb/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
2026-09-01T22:15:34.247394,UFSC,HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc,SUCCESS,Conteúdo estruturado da Home atualizado
2026-09-01T22:15:34.324214,UFSC,WORKFLOW_PRIVATE_HOME,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc,SUCCESS,Home mantida no estado privado
2026-09-01T22:15:35.316088,UFSC,SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/sobre-nos,SUCCESS,Subpágina 'sobre-nos' atualizada com conteúdo estruturado
2026-09-01T22:15:35.407781,UFSC,WORKFLOW_PRIVATE_SOBRE,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/sobre-nos,SUCCESS,Subpágina 'sobre-nos' mantida no estado privado
2026-09-01T22:15:36.314458,UFSC,VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' atualizada com conteúdo estruturado
2026-09-01T22:15:36.393193,UFSC,WORKFLOW_PRIVATE_VIDA_NA_IES,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/vida_na_ies,SUCCESS,Subpágina 'vida_na_ies' mantida no estado privado
2026-09-01T22:15:37.309839,UFSC,ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' atualizada com conteúdo estruturado
2026-09-01T22:15:37.390542,UFSC,WORKFLOW_PRIVATE_ESTUDANTES_INTERNACIONAIS,https://www.gov.br/studyinbrazil/pt-br/instituicoes_brasileiras/regiao_sul/santa_catarina/ufsc/estudantes-internacionais,SUCCESS,Subpágina 'estudantes-internacionais' mantida no estado privado
